ID,INFO
V5599,"Occupant of pick-up truck or van injured in collision with railway train or railway vehicle, unspecified occupant of pick-up truck or van injured in t"
V56,Occupant of pick-up truck or van injured in collision with other nonmotor vehicle
V560,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident"
V5600,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: in sport activity"
V5601,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: in leisure activity"
V5602,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: while work for income"
V5603,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: in oth type work"
V5604,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: while resting..."
V5608,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: in oth spec activity"
V5609,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in nontraffic accident: during unspec activity"
V561,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident"
V5610,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in sport activity"
V5611,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in leisure activity"
V5612,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: while work for income"
V5613,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in oth type work"
V5614,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: while resting..."
V5618,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in oth spec activity"
V3060,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: in sport activity"
V3061,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: in leisure activity"
V3062,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: while work for income"
V3063,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: in oth type work"
V3064,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: while resting..."
V3068,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: in oth spec activity"
V3069,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, passenger injured in traffic accident: during unspec activity"
V307,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident"
V3070,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: in spor"
V3071,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: in leis"
V3072,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: while w"
V3073,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: in oth"
V3074,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: while r"
V3078,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: in oth"
V3079,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, person on outside of vehicle injured in traffic acident: during"
V309,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3090,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3091,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3092,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3093,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3094,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3098,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V3099,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or anim, unspecified occupant of three-wheeled motor vehicle injured in t"
V31,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle
V310,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident"
V3100,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: in sport activity"
V3101,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: in leisure activity"
V3102,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: while work for income"
V3103,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: in oth type work"
V3104,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: while resting..."
V3108,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: in oth spec activity"
V3109,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in nontraffic accident: during unspec activity"
V311,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident"
V3110,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: in sport activity"
V3111,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: in leisure activity"
V3112,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: while work for income"
V3113,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: in oth type work"
V3114,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: while resting..."
V3118,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: in oth spec activity"
V3119,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenget injured in nontraffic accident: during unspec activity"
V312,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident"
V3120,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: in sport a"
V3121,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: in leisure"
V3122,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: while work"
V4022,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident: while work for income"
V4023,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident: in oth type work"
V4024,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident: while resting..."
V4028,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident: in oth spec activity"
V4029,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in nontraffic accident: during unspec activity"
V403,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident"
V4030,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: in sport activity"
V4031,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: in leisure activity"
V4032,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: while work for income"
V4033,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: in oth type work"
V4034,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: while resting..."
V4038,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: in oth spec activity"
V4039,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in nontraffic accident: during unspec activity"
V404,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting"
V4040,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: in sport activity"
V4041,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: in leisure activity"
V4042,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: while work for income"
V4043,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: in oth type work"
V4044,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: while resting..."
V4048,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: in oth spec activity"
V4049,"Car occupant injured in collision with pedestrian or animal, person jnjured while boading or alighting: during unspec activity"
V405,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident"
V4050,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: in sport activity"
V4051,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: in leisure activity"
V4052,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: while work for income"
V4053,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: in oth type work"
V4054,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: while resting..."
V4058,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: in oth spec activity"
V4059,"Car occupant injured in collision with pedestrian or animal, driver injured in traffic accident: during unspec activity"
V406,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident"
V4060,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: in sport activity"
V4061,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: in leisure activity"
V4062,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: while work for income"
V4063,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: in oth type work"
V4064,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: while resting..."
V4068,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: in oth spec activity"
V4069,"Car occupant injured in collision with pedestrian or animal, passenger injured in traffic accident: during unspec activity"
V407,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident"
V4070,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: in sport activity"
V4071,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: in leisure activity"
V4072,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: while work for income"
V4073,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: in oth type work"
V4074,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: while resting..."
V4078,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: in oth spec activity"
V4079,"Car occupant injured in collision with pedestrian or animal, person on outside of vehicle injured in traffic accident: during unspec activity"
V409,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in traffic accident"
V4090,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in traffic accident: in sport activity"
V4091,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in traffic accident: in leisure activity"
V4092,"Car occupant injured in collision with pedestrian or animal, unspecified car occupant injured in traffic accident: while work for income"
V2654,"Motorcycle rider injured in collision with other nonmotor vehicle, passenger injured in traffic accident: while resting..."
V2658,"Motorcycle rider injured in collision with other nonmotor vehicle, passenger injured in traffic accident: in oth spec activity"
V2659,"Motorcycle rider injured in collision with other nonmotor vehicle, passenger injured in traffic accident: during unspec activity"
V269,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident"
V2690,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: in sport activity"
V2691,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: in leisure activity"
V2692,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: while work for income"
V2693,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: in oth type work"
V2694,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: while resting..."
V2698,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: in oth spec activity"
V2699,"Motorcycle rider injured in collision with other nonmotor vehicle, unspecified motorcycle rider injured in traffic accident: during unspec activity"
V27,Motorcycle rider injured in collision with fixed or stationary object
V270,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent"
V2700,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: in sport activity"
V2701,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: in leisure activity"
V2702,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: while work for income"
V2703,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: in oth type work"
V2704,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: while resting..."
V2708,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: in oth spec activity"
V2709,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic acciddent: during unspec activity"
V271,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident"
V2710,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: in sport activity"
V2711,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: in leisure activity"
V2712,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: while work for income"
V2713,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: in oth type work"
V2714,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: while resting..."
V2718,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: in oth spec activity"
V2719,"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in nontraffic accident: during unspec activity"
V272,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident"
V2720,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: in sport activity"
V2721,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: in leisure activit"
V2722,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: while work for inc"
V2723,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: in oth type work"
V2724,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: while resting..."
V2728,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: in oth spec activi"
V2729,"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in nontraffic accident: during unspec acti"
V273,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting"
V2730,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: in sport activity"
V2731,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: in leisure activity"
V2732,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: while work for income"
V2733,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: in oth type work"
V2734,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: while resting..."
V2738,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: in oth spec activity"
V2739,"Motorcycle rider injured in collision with fixed or stationary object, person injured while boarding or alighting: during unspec activity"
V274,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"
V2740,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident: in sport activity"
V2741,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident: in leisure activity"
V5619,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: during unspec activity"
V562,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident"
V5620,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: in spo"
V5621,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: in lei"
V5622,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: while"
V5623,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: in oth"
V5624,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: while"
V5628,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: in oth"
V5629,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in nontraffic accident: during"
V563,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5630,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5631,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5632,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5633,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5634,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5638,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V5639,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, unspecified occupant of pick-up truck or van jnjured in nontraffic"
V564,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting"
V5640,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: in sport activity"
V5641,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: in leisure activity"
V5642,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: while work for income"
V5643,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: in oth type work"
V5644,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: while resting..."
V5648,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: in oth spec activity"
V5649,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person jnjured while boarding or alighting: during unspec activity"
V565,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident"
V5650,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: in sport activity"
V5651,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: in leisure activity"
V5652,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: while work for income"
V5653,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: in oth type work"
V5654,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: while resting..."
V5658,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: in oth spec activity"
V5659,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, driver injured in traffic accident: during unspec activity"
V566,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident"
V5660,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: in sport activity"
V5661,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: in leisure activity"
V5662,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: while work for income"
V5663,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: in oth type work"
V5664,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: while resting..."
V5668,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: in oth spec activity"
V5669,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident: during unspec activity"
V567,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in traffic accident"
V5670,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in traffic accident: in sport"
V5671,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, person on outside of vehicle injured in traffic accident: in leisur"
V3123,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: in oth typ"
V3124,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: while rest"
V3128,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: in oth spe"
V3129,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in nontraffic accident: during uns"
V313,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3130,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3131,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3132,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3133,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3134,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3138,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V3139,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, unspecified occupant of three-wheeled motor vehicle injured in nontraff"
V314,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting"
V3140,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: in sport activity"
V3141,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: in leisure activity"
V3142,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: while work for income"
V3143,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: in oth type work"
V3144,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: while resting..."
V3148,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: in oth spec activity"
V3149,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person jnjured while boarding or alighting: during unspec activity"
V315,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident"
V3150,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: in sport activity"
V3151,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: in leisure activity"
V3152,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: while work for income"
V3153,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: in oth type work"
V3154,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: while resting..."
V3158,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: in oth spec activity"
V3159,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, driver injured in traffic accident: during unspec activity"
V316,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident"
V3160,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: in sport activity"
V3161,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: in leisure activity"
V3162,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: while work for income"
V3163,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: in oth type work"
V3164,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: while resting..."
V3168,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: in oth spec activity"
V3169,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, passenger injured in traffic accident: during unspec activity"
V317,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident"
V3170,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: in sport activ"
V3171,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: in leisure act"
V3172,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: while work for"
V3173,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: in oth type wo"
V3174,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: while resting."
V3178,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: in oth spec ac"
V3179,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle, person on outside of vehicle injured in traffic acident: during unspec"
V1508,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in nontraffic acciddent: in oth spec activity"
V1509,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in nontraffic acciddent: during unspec activity"
V151,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident"
V1510,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in sport activity"
V1511,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in leisure activity"
V1512,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: while work for income"
V1513,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in oth type work"
V1514,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: while resting..."
V1518,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: in oth spec activity"
V1519,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident: during unspec activity"
V152,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident"
V1520,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: in sport activity"
V1521,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: in leisure activit"
V1522,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: while work for inc"
V1523,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: in oth type work"
V1524,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: while resting..."
